39G,MI,AVOCA,43.0300275,0.7510153886,-82.66936861,-1.442852157
39N,NJ,PRINCETON,40.39916667,0.7050982213,-74.65888889,-1.303042961
39T,MI,TRIPP CREEK,43.06475278,0.7516214588,-84.48915167,-1.474613352
39Z,MI,FLYING-A-RANCH,43.10501861,0.7523242299,-86.1236625,-1.503140937
3A0,AL,GROVE HILL MUNI,31.68932389,0.5530828418,-87.7613875,-1.53172462
3A1,AL,FOLSOM FIELD,34.26869444,0.5981013346,-86.85802778,-1.515958024
3A2,TN,NEW TAZEWELL MUNI,36.41008417,0.6354756224,-83.55546167,-1.458317393
3A4,NC,SOUTHEAST GREENSBORO,35.94198028,0.6273056712,-79.6855225,-1.390774237
3A7,AL,EUTAW MUNI,32.82096278,0.5728336593,-87.86251361,-1.533489603
3B0,MA,SOUTHBRIDGE MUNI,42.10092806,0.73479955,-72.03840833,-1.257306964
3B1,ME,GREENVILLE MUNI,45.46302778,0.7934792389,-69.55161111,-1.21390418
3B3,MA,STERLING,42.42591667,0.7404716692,-71.79286111,-1.253021358
3B4,ME,LITTLEBROOK AIR PARK,43.1431425,0.752989617,-70.77227667,-1.235208805
3B5,ME,TWITCHELL,44.18894444,0.7712422978,-70.23286111,-1.225794231
3BS,MI,JACK BARSTOW,43.66291667,0.7620613844,-84.26130556,-1.470636688
3C1,IN,MISHAWAKA PILOTS CLUB,41.65699306,0.7270514253,-86.03472389,-1.501588666
3CK,IL,LAKE IN THE HILLS,42.20680306,0.7366474167,-88.32304028,-1.541527307
3CM,MI,JAMES CLEMENTS MUNI,43.54694444,0.760037288,-83.89547222,-1.464251694
3CU,WI,CABLE UNION,46.19424889,0.8062414503,-91.24640972,-1.592549711
3D1,WI,CRIVITZ MUNI,45.21412944,0.7891351451,-88.07288056,-1.537161198
3D2,WI,EPHRAIM-FISH CREEK,45.13535778,0.7877603206,-87.18586556,-1.521679871
3D8,OH,BORDNER,41.336,0.7214490416,-83.72319444,-1.461244881
3DA,MI,DALTON,43.05250242,0.7514076497,-83.80489978,-1.462670907
3EV,IN,SKYLANE,38.01166667,0.6634285003,-87.59472222,-1.528815763
3F5,MI,FOREST HILL,42.91225583,0.7489598859,-84.67554389,-1.477866508
3F7,OK,JONES MEMORIAL,35.80685278,0.6249472523,-96.42185556,-1.682878249
3FK,IN,FRANKLIN FLYING FIELD,39.42643889,0.6881209249,-86.05832194,-1.50200053
3FM,MI,FREMONT MUNI,43.43930556,0.7581586356,-85.99488889,-1.500893414
3G1,PA,ERIE COUNTY,42.04449917,0.7338146804,-79.85394,-1.393713675
3G3,OH,WADSWORTH MUNI,41.00315722,0.7156398414,-81.75644006,-1.426918553
3G4,OH,ASHLAND COUNTY,40.90297222,0.7138912839,-82.25563889,-1.435631214
3G6,OH,TRI-CITY,40.906,0.7139441285,-81.00002778,-1.413716673
3G8,IL,GEN-AIRPARK,41.43977778,0.7232603049,-90.11005556,-1.572716596
3G9,PA,BUTLER FARM SHOW,40.85256444,0.7130115025,-79.97477972,-1.395822726
3GM,MI,GRAND HAVEN MEMORIAL AIRPARK,43.03404639,0.7510855314,-86.1981625,-1.504441207
3HO,IN,HOBART SKY RANCH,41.55420333,0.7252574069,-87.26253583,-1.523018019
3I1,IN,ELWOOD,40.25281667,0.7025439328,-85.83331278,-1.49807338
3I2,WV,MASON COUNTY,38.91463889,0.679188333,-82.09858333,-1.432890078
3I3,IN,SKY KING,39.54778667,0.6902388424,-87.3773525,-1.525021948
3I4,WV,RICHWOOD MUNI,38.25844583,0.6677356077,-80.65064639,-1.40761882
3I7,OH,PHILLIPSBURG,39.91327778,0.6966178634,-84.4004125,-1.473064561
3J0,SC,HAMPTON-VARNVILLE,32.86766583,0.5736487811,-81.08316083,-1.415167618
3J1,SC,RIDGELAND,32.49268694,0.5671041672,-80.99233028,-1.413582327
3J6,GA,DAVIS FIELD,30.79636111,0.5374977068,-82.02816667,-1.431661076
3J7,GA,GREENE COUNTY RGNL,33.59766667,0.5863896946,-83.139,-1.451048768
3K4,IL,HILLSBORO MUNI,39.14449139,0.6832000145,-89.45703056,-1.561319164
3K6,IL,ST LOUIS METRO-EAST/SHAFER FIELD,38.73290861,0.6760165424,-89.80656722,-1.567419727
3KK,IL,KANKAKEE,41.10003222,0.7173306285,-87.91671,-1.534435508
3L7,MI,FLYING M RANCH,44.73834556,0.7808311526,-83.37969222,-1.455249638
3LF,IL,LITCHFIELD MUNI,39.1625,0.6835143239,-89.67463889,-1.565117145
3M2,AL,DOUBLE SPRINGS-WINSTON COUNTY,34.14422222,0.5959288852,-87.32780556,-1.524157191
3M3,TN,COLLEGEDALE MUNI,35.04313028,0.6116177849,-85.02189306,-1.48391144
3M5,AL,MOONTOWN,34.7473125,0.6064547925,-86.4613775,-1.509035174
3M7,TN,LAFAYETTE MUNI,36.518375,0.6373656533,-86.05828083,-1.501999812
3M8,AL,NORTH PICKENS,33.38675278,0.5827085542,-88.00657917,-1.536004021
3MY,IL,MOUNT HAWLEY AUXILIARY,40.79527778,0.7120116619,-89.61341667,-1.564048616
3N5,NJ,NEWTON,41.02731944,0.7160615515,-74.75849833,-1.304781473
3N6,NJ,OLD BRIDGE,40.32988667,0.7038890576,-74.34678694,-1.297595756
3NP,MI,NAPOLEON,42.17087167,0.7360202958,-84.25967333,-1.4706082
3O3,OK,PURCELL MUNI - STEVEN E. SHEPHARD FIELD,34.98334972,0.6105744177,-97.38263833,-1.699647065
3O4,OK,SAYRE MUNI,35.16755222,0.6137893567,-99.65787361,-1.739357398
3O5,OK,WALTERS MUNI,34.37258444,0.5999145565,-98.40588583,-1.717506097
3O9,OK,GRAND LAKE RGNL,36.5775775,0.6383989315,-94.86190028,-1.655651903
3R8,IN,SCOTTSBURG,38.65728083,0.6746965892,-85.79024556,-1.497321716
3RC,MI,ROSCOMMON CONSERVATION,44.47341067,0.7762071682,-84.56682056,-1.475968929
3RU,GA,RUST AIRSTRIP,33.33286111,0.5817679675,-84.40077778,-1.473070937
3S2,ME,SWANS FLD,44.51413889,0.7769180095,-70.40680556,-1.228830133
3S5,MI,SCHIFFER ACRES,43.03586278,0.7511172333,-84.43387,-1.473648505
3T3,WI,BOYCEVILLE MUNI,45.04403056,0.7861663605,-92.02036944,-1.606057851
3T7,OH,MIDDLE BASS ISLAND,41.68509139,0.7275418336,-82.80489972,-1.44521762
3TE,MI,MEYERS-DIVER'S,42.02507139,0.7334756019,-83.93916417,-1.465014262
3TR,MI,JERRY TYLER MEMORIAL,41.83590806,0.73017408,-86.22517611,-1.504912683
3W2,OH,PUT IN BAY,41.63666667,0.726696663,-82.82833333,-1.445626614
3W3,MD,KENTMORR AIRPARK,38.91811111,0.6792489347,-76.35883333,-1.332712578
3W6,NC,BLADENBORO,34.55016861,0.6030139838,-78.78307611,-1.375023581
3W9,OH,MIDDLE BASS-EAST POINT,41.69444444,0.7277050751,-82.79655556,-1.445071987
3WO,WI,SHAWANO MUNI,44.78730583,0.7816856704,-88.56001444,-1.545663285
3X5,OH,NORTH BASS ISLAND,41.718,0.728116197,-82.82111111,-1.445500562
40C,MI,WATERVLIET MUNI,42.20003806,0.7365293452,-86.25002222,-1.505346329
40D,WI,THREE LAKES MUNI,45.790235,0.7991900803,-89.12095861,-1.555453604
40I,OH,RED STEWART AIRFIELD,39.50533778,0.6894979698,-84.12187917,-1.468203239
40J,FL,PERRY-FOLEY,30.06927778,0.5248077133,-83.58058333,-1.458755848
41A,AL,REEVES,32.51472222,0.5674887552,-85.87597222,-1.498817928
41C,MI,CALKINS FIELD,42.69169833,0.7451104328,-85.64585528,-1.494801631
41G,MI,UNIVERSITY AIRPARK,42.84031111,0.7477042141,-84.479145,-1.474438702
41N,OH,BRACEVILLE,41.2111675,0.7192703043,-80.96925722,-1.413179626
42B,CT,GOODSPEED,41.44565444,0.7233628721,-72.4556425,-1.264589071
42C,MI,WHITE CLOUD,43.55974139,0.7602606367,-85.77421944,-1.497042007
42I,OH,PARR,40.00701167,0.6982538278,-82.01235806,-1.431385164
42J,FL,KEYSTONE AIRPARK,29.84475,0.5208889657,-82.04752778,-1.431998991
42N,MI,DOUBLE JJ RESORT RANCH,43.51694444,0.7595136894,-86.37333333,-1.507498514
43A,NC,MONTGOMERY COUNTY,35.38819528,0.6176403031,-79.79281667,-1.392646872
43B,ME,DEBLOIS FLIGHT STRIP,44.72641667,0.7806229543,-67.99072222,-1.186661539
43G,MI,LARSEN AIR PARK,42.17670694,0.7361221406,-83.54576972,-1.458148236
44B,ME,CHARLES A. CHASE JR. MEMORIAL FIELD,45.17747222,0.7884953561,-69.24466667,-1.208546991
44C,WI,BELOIT,42.49777778,0.7417258818,-88.96761111,-1.552777186
44G,MI,BETZ,41.85560361,0.7305178322,-83.87077444,-1.463820637
44M,OK,TENKILLER LAKE AIRPARK,35.70506389,0.6231707017,-94.93593889,-1.65694412
44N,NY,SKY ACRES,41.70741667,0.7279314831,-73.73802778,-1.286970908
45G,MI,BRIGHTON,42.56981389,0.7429831487,-83.77852778,-1.462210629
46A,GA,BLAIRSVILLE,34.85508722,0.6083358156,-83.996855,-1.466021157
46N,NY,SKY PARK,41.98458333,0.7327689522,-73.83596556,-1.288680245
47A,GA,CHEROKEE COUNTY,34.3105905,0.5988325584,-84.42391083,-1.473474685
47G,MI,MAYES,43.24086583,0.7546952104,-84.88000944,-1.481435104
47M,TN,THORNTON,35.68535333,0.6228266877,-89.20451194,-1.556911884
47N,NJ,CENTRAL JERSEY RGNL,40.52438417,0.7072836782,-74.59839194,-1.301987091
48A,GA,COCHRAN,32.39936111,0.5654753247,-83.27591667,-1.453438414
48D,MI,CLARE MUNI,43.83448167,0.7650557574,-84.74015472,-1.47899418
48G,MI,GAVAGAN FLD,43.10344444,0.7522967555,-82.89022222,-1.446706778
48I,WV,BRAXTON COUNTY,38.68711111,0.6752172255,-80.65208333,-1.407643899
48X,FL,AIRPORT MANATEE,27.64247222,0.4824519812,-82.52016667,-1.440248093
49A,GA,GILMER COUNTY,34.62822222,0.6043762758,-84.52658333,-1.475266657
49C,WI,CAMP LAKE,42.53335194,0.7423467679,-88.15842028,-1.538654147
49G,MI,WEND VALLEY,42.57920306,0.7431470205,-84.90832361,-1.481929279
49N,NY,LUFKER,40.82482083,0.7125272853,-72.75093306,-1.269742862
4A0,GA,BERRY HILL,33.53555556,0.5853056516,-84.17905556,-1.469201155
4A4,GA,POLK COUNTY AIRPORT- CORNELIUS MOORE FIELD,34.01869444,0.593738013,-85.14647222,-1.486085755
4A6,AL,SCOTTSBORO MUNI-WORD FIELD,34.68871111,0.6054320057,-86.005925,-1.501086031
4A7,GA,CLAYTON COUNTY - TARA FIELD,33.38911111,0.5827497148,-84.33236111,-1.471876841
4A9,AL,ISBELL FIELD,34.47369444,0.6016792582,-85.72138889,-1.496119941
4B0,NY,SOUTH ALBANY,42.56072222,0.7428244692,-73.83394444,-1.28864497
4B1,NY,DUANESBURG,42.75840889,0.7462747512,-74.13290472,-1.293862809
4B6,NY,TICONDEROGA MUNI,43.87727778,0.7658026902,-73.41313889,-1.28130053
4B7,NY,SCHROON LAKE,43.86256083,0.7655458312,-73.74262972,-1.287051228
4B8,CT,ROBERTSON FIELD,41.69037667,0.7276340791,-72.8648225,-1.271730607
4B9,CT,SIMSBURY,41.91619444,0.7315753414,-72.77694444,-1.270196846
4C1,IN,FLYING U RANCH,41.45393083,0.7235073222,-86.79224389,-1.514809879
4C2,IN,WALKER/ROWE WATERLOO,41.43116139,0.7231099206,-84.98163167,-1.483208746
4C4,NH,GIFFORD FIELD,44.88338056,0.78336249,-71.49952861,-1.247901742
4D0,MI,ABRAMS MUNI,42.77420167,0.7465503871,-84.73309806,-1.478871018
4D1,WI,THREE CASTLES AIRPARK,43.66997389,0.7621845561,-90.23262778,-1.574855884
4F1,OK,WESTPORT,36.22229889,0.6321981522,-96.34612583,-1.681556516
4G0,PA,PITTSBURGH-MONROEVILLE,40.45229056,0.7060254077,-79.77476889,-1.392331879
4G1,PA,GREENVILLE MUNI,41.44683167,0.7233834184,-80.39126167,-1.403091704
4G2,NY,HAMBURG INC,42.7008925,0.7452709012,-78.91475694,-1.377321845
4G3,OH,MILLER,40.98175,0.715266215,-81.04213889,-1.414451651
4G4,OH,YOUNGSTOWN ELSER METRO,40.96179528,0.7149179395,-80.67732639,-1.408084474
4G5,OH,MONROE COUNTY,39.77905103,0.6942751655,-81.10278011,-1.415510039
4G6,NY,HORNELL MUNI,42.38214444,0.7397077001,-77.6821125,-1.355808148
4G7,WV,FAIRMONT MUNI-FRANKMAN FIELD,39.44816667,0.688500146,-80.16702778,-1.399178086
4G8,OH,COLUMBIA,41.31880556,0.7211489421,-81.96016667,-1.430474252
4I0,WV,MINGO COUNTY,37.68760139,0.6577724962,-82.26097306,-1.435724312
4I3,OH,KNOX COUNTY,40.32891667,0.7038721279,-82.52608333,-1.440351358
4I7,IN,PUTNAM COUNTY,39.63355556,0.6917357914,-86.81380556,-1.515186201
4I9,OH,MORROW COUNTY,40.52452778,0.7072861846,-82.85005556,-1.446005738
4J1,GA,BRANTLEY COUNTY,31.20743333,0.544672268,-81.90581389,-1.429525618
4J2,GA,BERRIEN CO,31.21255556,0.5447616676,-83.22627778,-1.452572052
4J5,GA,QUITMAN BROOKS COUNTY,30.80508333,0.5376499383,-83.58680556,-1.458864447
4J6,GA,ST MARYS,30.75301028,0.5367410923,-81.55883528,-1.423469701
4J8,GA,TREUTLEN COUNTY,32.38738889,0.5652663701,-82.56338889,-1.441002462
4M0,MI,LAKE ANN AIRWAY ESTATES,44.69777778,0.7801231116,-85.91361111,-1.49947485
4M7,KY,RUSSELLVILLE-LOGAN COUNTY,36.79991667,0.6422794806,-86.81016667,-1.515122691
4N0,MI,NEWMAN'S,42.28892639,0.7380807387,-85.75001056,-1.496619483
4N1,NJ,GREENWOOD LAKE,41.12823111,0.7178227917,-74.34673056,-1.297594772
4N2,NY,MIDDLESEX VALLEY,42.70950833,0.7454212758,-77.27553611,-1.348712054
4N7,NY,GREENE,42.30424139,0.7383480358,-75.78713722,-1.322734602
4O1,OK,SNYDER,34.62758333,0.6043651251,-99.01402778,-1.728120172
4O3,OK,BLACKWELL-TONKAWA MUNI,36.74511583,0.641323026,-97.34959972,-1.699070433
4O4,OK,MC CURTAIN COUNTY RGNL,33.90936389,0.5918298355,-94.85935972,-1.655607562
4O5,OK,CHEROKEE MUNI,36.78803889,0.6420721744,-98.35846389,-1.716678428
4O7,OK,DECKER FIELD,36.37205556,0.6348118982,-98.17844444,-1.713536497
4R1,MS,I H BASS JR MEMORIAL,31.01546028,0.5413217073,-89.48256556,-1.561764834
4R3,AL,JACKSON MUNI,31.47055972,0.5492646882,-87.89590139,-1.53407233
4R4,AL,H L SONNY CALLAHAN,30.4605,0.5316358267,-87.87702778,-1.533742923
4R5,WI,MADELINE ISLAND,46.78866667,0.816615994,-90.75872222,-1.584037961
4R9,AL,DAUPHIN ISLAND,30.26049167,0.528145024,-88.12747222,-1.538114002
4V8,VT,DEERFIELD VALLEY REGL,42.92713556,0.749219586,-72.86565361,-1.271745112
4W4,NC,WHITFIELD FARMS,36.28347278,0.6332658376,-79.07890139,-1.380186705
4W7,NC,HURDLE FIELD,36.066805,0.6294842728,-79.28307278,-1.383750166
4W9,NC,PINK HILL,35.05071917,0.6117502359,-77.73608694,-1.35675018
4Y1,MI,RAETHER,42.56529222,0.7429042307,-83.85649556,-1.463571423
4Y4,MI,LAKES OF THE NORTH,44.91251056,0.7838709042,-84.87642944,-1.481372621
4Y8,MI,PARA FIELD,43.20224444,0.7540211402,-82.75388889,-1.444327314
4Y9,MI,BUNCH'S HALF ACRE,44.30833806,0.7733261086,-85.77228917,-1.497008318
50D,MI,IRON COUNTY,46.00913333,0.8030105755,-88.2739,-1.540669648
50G,MI,HOWARD NIXON MEMORIAL,43.18335917,0.75369153,-84.13330861,-1.468402721
50I,IN,KENTLAND MUNI,40.75873222,0.7113738219,-87.42821917,-1.525909738
50J,SC,BERKELEY COUNTY,33.1855,0.5791960318,-80.03625,-1.396895584
51A,GA,HAWKINSVILLE-PULASKI COUNTY,32.28349639,0.5634531046,-83.43850361,-1.45627609
51G,MI,CAGNEY,43.14308194,0.7529885601,-83.79579528,-1.462512004
51J,SC,LAKE CITY MUNI CJ EVANS FIELD,33.85358333,0.5908562815,-79.76811111,-1.392215679
51M,MI,OSCODA COUNTY,44.68056889,0.7798227599,-84.12500556,-1.468257805
52A,GA,MADISON MUNI,33.612125,0.5866420401,-83.46044444,-1.45665903
52I,MI,GROSS,43.84688889,0.7652723042,-84.01138889,-1.466274821
52J,SC,LEE COUNTY-BUTTERS FIELD,34.244485,0.5976788002,-80.23603361,-1.400382465
53A,GA,DR. C P SAVAGE SR.,32.302,0.5637760534,-84.00747222,-1.466206462
53M,MI,SILVER CITY AIRPARK,45.13234722,0.7877077765,-83.44802778,-1.456442318
53W,MI,WOODRUFF LAKE,43.55447222,0.7601686724,-84.97855556,-1.483155058
54J,FL,DEFUNIAK SPRINGS,30.73111111,0.5363588799,-86.15377778,-1.503666548
54M,TN,WOLF RIVER,35.05402361,0.6118079093,-89.58002639,-1.563465845
55G,MI,ARNOLD FIELD,43.29780278,0.7556889471,-82.60659306,-1.441756517
FHB,FL,FERNANDINA BEACH MUNI,30.61181083,0.534276698,-81.46118556,-1.421765392
56D,OH,WYANDOT COUNTY,40.88336858,0.7135491359,-83.31453156,-1.45411237
56G,MI,INDIAN CREEK RANCH,43.57771167,0.7605742771,-82.647639,-1.442472904
57B,ME,ISLESBORO,44.30247222,0.7732237306,-68.91058333,-1.202716139
57C,WI,EAST TROY MUNI,42.79716667,0.7469512018,-88.37261111,-1.542392481
57D,MI,RAY COMMUNITY,42.73753111,0.7459103654,-82.89020333,-1.446706449
58C,WI,JANA,42.87278222,0.7482709417,-89.07566806,-1.554663135
58J,SC,HUGGINS MEMORIAL,34.13765583,0.5958142802,-79.92062139,-1.394877485
58M,MD,CECIL COUNTY,39.57418056,0.6906995025,-75.86978611,-1.324177097
58N,PA,REIGLE FIELD,40.28759139,0.703150866,-76.57746806,-1.336528473
59B,ME,NEWTON FIELD,45.63275583,0.7964415513,-70.24879222,-1.226072281
59M,MI,TORCHPORT,45.05583611,0.7863724062,-85.35590528,-1.48974105
5A1,OH,NORWALK-HURON COUNTY,41.24476583,0.7198567056,-82.55122722,-1.440790201
5A2,GA,WARNER ROBINS AIR PARK,32.56063889,0.568290152,-83.67675,-1.460434273
5A4,MS,OKOLONA MUNI-RICHARD STOVALL FIELD,34.01580528,0.5936875875,-88.72618944,-1.548563585
5A6,MS,WINONA-MONTGOMERY COUNTY,33.46498778,0.584074012,-89.7302175,-1.566087174
5A9,GA,ROOSEVELT MEMORIAL,32.93711111,0.5748608294,-84.69619444,-1.478226928
5B1,VT,JOHN H BOYLAN STATE (ISLAND POND),44.79143806,0.7817577912,-71.82176056,-1.253525748
5B2,NY,SARATOGA COUNTY,43.05126111,0.7513859849,-73.86119444,-1.289120572
5B6,MA,FALMOUTH AIRPARK,41.58558333,0.725805091,-70.54036111,-1.231161117
5B7,NY,RENSSELAER COUNTY,42.69091194,0.7450967077,-73.57956,-1.284205125
5B9,NH,DEAN MEMORIAL,44.08017283,0.7693438757,-72.00775992,-1.256772048
5D5,MI,WOOLSEY MEMORIAL,45.16499917,0.7882776603,-85.57175111,-1.49350827
5D6,OH,PARSONS,40.64811667,0.7094432169,-81.06870722,-1.414915355
5D9,OH,BANDIT FIELD AIRDROME,41.22394306,0.7194932797,-82.95769056,-1.447884322
5G0,NY,LE ROY,42.98136667,0.7501660971,-77.93751389,-1.360265742
5G2,PA,INDIAN LAKE,40.05424556,0.6990782144,-78.84696667,-1.376138681
5G4,WI,EAU CLAIRE LAKES,46.34883333,0.8089394569,-91.49824583,-1.596945079
5G7,OH,BLUFFTON,40.88544444,0.7135853665,-83.86863889,-1.463783364
5G8,PA,GREENSBURG JEANNETTE RGNL,40.37645722,0.7047018668,-79.60837583,-1.389427774
5I2,IN,FLORA MUNI,40.53975833,0.7075520079,-86.54833306,-1.510552834
5I4,IN,SHERIDAN,40.17792583,0.7012368417,-86.21729889,-1.5047752
5I6,IN,GALVESTON,40.584205,0.7083277483,-86.25694028,-1.505467072
5J5,SC,HOLLY HILL,33.30099556,0.5812118088,-80.39398194,-1.403139182
5J9,SC,TWIN CITY,34.08841667,0.5949548949,-78.86491667,-1.376451968
5K1,IL,ZELMER MEMORIAL AIRPARK INC,39.4200475,0.6880093742,-89.9912175,-1.570642482
5K4,IL,SCHUY-RUSH,40.11754667,0.7001830268,-90.59040528,-1.581100277
5K6,WI,WESTOSHA,42.51413889,0.7420114369,-88.20516667,-1.539470025
5M0,AL,ROUNTREE FIELD,34.40823444,0.6005367661,-86.93295056,-1.517265673
5M3,NH,MOULTONBORO,43.7684075,0.7639025461,-71.38673889,-1.24593319
5M9,KY,MARION-CRITTENDEN COUNTY,37.33627222,0.6516406477,-88.109725,-1.537804254
5N2,WI,PRENTICE,45.54301944,0.7948753564,-90.27931639,-1.575670754
5N5,NY,KIRKWOOD AIRPARK,42.00035528,0.7330442245,-75.76018722,-1.322264236
5N7,MI,HAT FIELD,43.09719056,0.7521876046,-86.09461861,-1.502634026
5O1,OK,VICI MUNI,36.14170861,0.630791587,-99.30316111,-1.733166499
5R1,AL,ROY WILCOX,31.45183222,0.5489378318,-88.19445306,-1.539283037
5R2,MS,OCEAN SPRINGS,30.38944444,0.5303956738,-88.75344444,-1.549039274
5R4,AL,FOLEY MUNI,30.42766667,0.5310627771,-87.70097222,-1.530670175
5R7,AL,ROY E. RAY,30.45464139,0.5315335747,-88.21055806,-1.539564123
5W4,NC,P K AIRPARK,35.01985972,0.6112116372,-79.19100389,-1.382143262
5W5,NC,TRIPLE W,35.62034722,0.6216921174,-78.70026111,-1.373578187
5W8,NC,SILER CITY MUNI,35.70430556,0.6231574663,-79.50418889,-1.387609369
5Y0,MI,HARRISVILLE,44.66822222,0.77960727,-83.30511111,-1.453947953
5Y1,MI,ALBERT J LINDBERG,46.03584972,0.8034768643,-84.41975806,-1.473402205
5Y2,MI,HOUGHTON LAKE STATE,44.32918278,0.7736899175,-84.79169528,-1.479893732
5Y3,WI,GUTZMER'S TWIN OAKS,42.85355556,0.7479353732,-88.75980556,-1.549150296
5Y4,MI,LOST CREEK,44.66001472,0.7794640222,-84.23751194,-1.470221411
5Y5,MI,DAVID'S LANDING,42.79777778,0.7469618677,-82.53647222,-1.440532678
5Y7,MI,HANLEY FIELD,46.35411667,0.8090316684,-86.62099028,-1.511820941
60A,AL,BRUNDIDGE MUNI,31.73275,0.5538407702,-85.80369444,-1.497556443
60C,WI,ELROY MUNI,43.70636139,0.7628196375,-90.25762833,-1.575292226
60G,MI,SKYWAY ESTATES,42.5836475,0.7432245906,-84.65137,-1.477444595
60J,NC,ODELL WILLIAMSON MUNI,33.90850556,0.5918148548,-78.43667222,-1.368977695
60M,MA,SPENCER,42.2905,0.7381082034,-71.96469444,-1.256020414
61A,AL,CAMDEN MUNI,31.97974722,0.5581516834,-87.33911528,-1.524354582
61C,WI,FORT ATKINSON MUNI,42.96320278,0.7498490776,-88.81762806,-1.550159489
61D,MI,PLAINWELL MUNI,42.46779314,0.7412025513,-85.64804608,-1.494839868
61G,MI,RANDOLPH'S LANDING AREA,43.11253056,0.752455338,-84.52082194,-1.475166102
61Y,IN,RALPH E. KOCH,38.20758417,0.6668479045,-87.77432861,-1.531950485
62C,WI,CINDY GUNTLY MEMORIAL,42.8236275,0.7474130303,-88.09453111,-1.537539071
62D,OH,WARREN,41.26702778,0.7202452497,-80.92736111,-1.412448401
63B,ME,LIMINGTON-HARMON,43.76302778,0.7638086523,-70.67247222,-1.23346689
63C,WI,ADAMS COUNTY LEGION FIELD,43.96117222,0.767266924,-89.78804889,-1.567096522
64C,WI,VINCENT,42.51835139,0.7420849589,-88.30037,-1.541131636
64I,IN,LEE BOTTOM,38.63144167,0.6742456108,-85.44341944,-1.49126846
65B,ME,LUBEC MUNI,44.83655556,0.7825452399,-67.02697222,-1.169840935
65G,MI,MAPLE GROVE,42.71725556,0.7455564903,-84.06245972,-1.467166175
65J,GA,WRENS MEMORIAL,33.22277778,0.5798466515,-82.3845,-1.437880263
66B,ME,GILLESPIE FLD,45.03340944,0.7859809872,-67.34943556,-1.175468979
66G,MI,WM 'TINY' ZEHNDER FIELD,43.31391306,0.7559701244,-83.70968444,-1.461009087
66Y,MS,DIAMONDHEAD,30.36297944,0.5299337725,-89.38765417,-1.560108318
67A,AL,FORT DEPOSIT-LOWNDES COUNTY,31.97237083,0.5580229412,-86.59164139,-1.511308707
67D,OH,READER-BOTSFORD,41.16255333,0.7184218273,-82.20265639,-1.434706495
68C,WI,CENTRAL COUNTY,44.50553667,0.7767678725,-89.02510944,-1.553780721
68G,MI,DUFORD FIELD,43.12502611,0.7526734265,-83.62634472,-1.459554535
68J,FL,TALLAHASSEE COMMERCIAL,30.54730556,0.5331508689,-84.37383333,-1.472600668
68R,MI,HAMP,43.39947583,0.7574634761,-84.80084472,-1.48005342
69G,MI,RICHMOND FIELD,42.44170167,0.7407471694,-84.06661861,-1.467238761
69N,PA,SLATINGTON,40.76359406,0.7114586768,-75.60485242,-1.319553133
6A1,GA,BUTLER MUNI,32.56736694,0.5684075786,-84.25074833,-1.47045243
6A2,GA,GRIFFIN-SPALDING COUNTY,33.22697222,0.5799198584,-84.27494444,-1.470874732
6A4,TN,JOHNSON COUNTY,36.41783333,0.6356108708,-81.82513889,-1.428117574
6A5,NC,WARF,36.3168025,0.6338475508,-79.70808667,-1.391168055
6B0,VT,MIDDLEBURY STATE,43.98478278,0.7676790058,-73.09594889,-1.275764522
6B3,MI,BEAN BLOSSOM,43.04069444,0.7512015618,-84.00505556,-1.466164284
6B4,NY,FRANKFORT-HIGHLAND,43.02090306,0.750856137,-75.17043861,-1.311971185
6B6,MA,MINUTE MAN AIR FIELD,42.46045361,0.7410744524,-71.51791444,-1.248222635
6B8,VT,CALEDONIA COUNTY,44.56911417,0.7778775088,-72.01797889,-1.256950403
6B9,NY,SKANEATELES AERO DROME,42.91395583,0.7489895565,-76.44076889,-1.334142623
6C2,OH,OHIO DUSTING CO INC,40.95255194,0.714756613,-83.98216556,-1.465764778
6D6,MI,GREENVILLE MUNI,43.14228139,0.7529745878,-85.25380722,-1.487959104
6D7,OH,DESHLER MUNI LANDING STRIP,41.21588417,0.7193526256,-83.87438389,-1.463883634
6D9,MI,IOSCO COUNTY,44.31282194,0.7734043672,-83.42230417,-1.455993357
6F1,OK,TALIHINA MUNI,34.70777139,0.6057646702,-95.07378583,-1.659350002
6G0,MI,ATHELONE WILLIAMS MEMORIAL,43.02913806,0.7509998648,-83.52967306,-1.457867297
6G1,PA,TITUSVILLE,41.60880861,0.7262104484,-79.74133111,-1.39174828
6G4,OH,WYNKOOP,40.36506222,0.7045029866,-82.49571806,-1.439821384
6G5,OH,BARNESVILLE-BRADFIELD,40.00241578,0.6981736144,-81.19182444,-1.417064156
6G6,PA,COVE VALLEY,40.45451694,0.7060642655,-78.23806639,-1.365511371
6G8,MI,SHAMROCK FLD,42.09504111,0.7346968035,-84.24078111,-1.470278469
6H4,MI,DAY FIELD,42.15642778,0.7357682025,-84.33439639,-1.471912363
6I2,KY,LEBANON-SPRINGFIELD,37.63347694,0.6568278468,-85.24183806,-1.487750203
6I4,IN,BOONE COUNTY,40.00726361,0.6982582251,-86.44055528,-1.508671757
6I6,OH,DARBY DAN,39.94197222,0.6971186758,-83.2049,-1.45219894
6J0,SC,LEXINGTON COUNTY AT PELION,33.79463889,0.5898275072,-81.24586111,-1.418007273
6J2,SC,ST GEORGE,33.1955,0.5793705647,-80.50847222,-1.405137414
